,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,PerformanceRating
10,-3.3969780292799547,-0.551347554674259,-0.43579087569186803,-0.3171203987725059,0.8596750745359163,-0.20599788992172666,1.2417355645757244,-0.7499278812416617,0.7803875323181052,0.058928401671749765,-0.16948978397548106,0.09733872699406265,1.9204623429732424,-0.24371369611447005,0.4554050798721305,0.588368033661515,-0.7451523697842717,1.109301384860338,2.180666764435932,-0.12074919829177312,-0.07430579245033779,0.429194296908676,-0.309881160761119,0.3953880349654246,-0.1581692693785064,3
11,-4.079364482894804,6.98372365854822,2.5740564929906826,0.10427619861531293,-0.43158487278306185,0.6237724308649405,-1.825979984461525,-1.1456654611596828,-0.3960391548027134,0.8528941815678841,-0.7900551459610327,0.07829623879350896,-0.3187144664204297,0.7093071418207579,0.9134938807154644,0.9900783600754453,0.668170518365027,0.06256969707166463,-0.1860176226698172,1.1415579621339194,-0.038609979553304904,2.3821660925437493,-0.3502755509255066,-1.2478040476300953,-0.18470411744065302,3
12,-4.2993435983272805,4.307220803132792,1.2240667600743618,0.8851838707160411,-1.3249266843120588,0.35717678764222544,1.9676939454177254,-0.5857999076902001,3.271415094453791,1.0206682132957297,0.18052637697928214,0.21014849042004016,-1.2504010251008029,-2.263805984346268,-0.8756044938582798,1.6547002876298385,0.14396468457306782,0.22215850886372124,-1.4968645513320296,0.27460581789812705,0.09504167139872044,0.06402167299535332,-0.4571380742754064,0.20187700129781858,-0.22186102597442908,4
13,-0.6452672636125252,-1.761299682919491,-2.7768614807392353,-1.262103125539928,0.4343108589069281,-0.41571262527472125,-0.9544025073774116,-0.13644959965575834,0.1078258644971373,-1.1798266203311798,-0.7461287972205858,-0.3700887789635701,-0.7862314063783941,-1.6880547279789264,0.2479542463742678,0.018351633653382934,-0.012238962610354691,-0.3075391976466903,-0.2518955144916752,-0.2561209765226575,0.1689950436589024,-0.030533761421951616,-0.27606437912335197,0.44181327218280486,-0.07639601388537051,3
14,-3.2496346331137604,3.41175781179555,-1.3769119380415253,0.06142142334540415,-0.7467058047035768,-0.40723501092333636,-0.07886900255016925,-1.1294687005852377,1.3956698584992817,0.38588084859659344,-1.3018779547306962,-0.3349603437873124,0.703760554375609,0.08919095126067635,-0.16530630052315087,1.3598255045447634,0.6181674514454769,-1.1570300290473083,0.65261682429209,-0.25527027014520826,0.24926207377027176,-0.006390282187905838,-0.2963005006324426,-0.5686764941652656,0.7294445819579087,3
15,-3.340552405024446,0.4607390846029,-0.3922177947812351,-0.36743680677823876,0.15583112973592153,-1.3567847223917036,-0.15510932205420896,-1.4105951875419258,-0.02761877694511649,-0.151007289481507,-0.5984625659390529,-1.540578987640845,-0.640120900092825,0.07403160511798156,-1.0954551102577583,0.7781048135168118,-0.3312470180318039,-0.32109730297716843,-0.5672500583830801,-0.15757470785941693,-0.2719363642174339,0.6470004592771154,0.6801254567752314,0.2506327321347004,-0.1493343157719094,3
16,5.088369062944444,5.9262201166034725,-0.004249038411949732,4.189230278599001,-1.2231490095044122,-0.47580690337779163,0.8064241019995836,-0.5186152090063517,-0.2177846882681947,-0.451385318888765,0.7505307734938627,0.10691136629366335,0.5960419219981331,1.098828214135714,-0.7807042237644739,-0.8817677648066777,1.724984519249103,-0.23549472626416426,-0.6851471516704377,1.1182261901656034,0.042793417979912485,0.6742594012309798,0.5036851421435652,0.20515102528810567,-0.17710038185682855,3
17,-3.0943737352196496,4.786319269158718,1.4745823728540333,-0.40773156223772183,0.2326999390928815,1.1021841190784127,-0.06921361128969054,-0.701703454992004,0.04265138051128235,0.33102922480922325,-1.8629034306828611,-1.68789457813273,-1.095498649509277,0.7326436627244544,-0.8795030113342138,-0.6047479588056657,0.602511407256087,0.13481632741733063,-0.008454608415049825,0.02411513944016411,0.8149392523814672,-1.5470026855510763,0.4414639728359383,1.0948777882916867,0.34960950041477806,3
18,-3.4290713200242284,-2.64778383660824,-1.0755338639278484,-0.4127465509193117,-0.9669470778395397,0.7242582080991797,-1.2834489478176876,-0.8994895538565846,0.6431580390070522,1.2527717131059064,1.203206595224599,-1.3248195279229225,-1.5144294170607324,0.37972476433026964,-1.4072607191151163,0.5398482150317708,0.6390934936630449,1.1448262071118562,0.1894678892576683,-0.6405543452364527,0.001992280408603328,0.49990441402362146,0.6502548938084967,-0.38886951359349053,0.3026851646148998,4
19,-3.1329004350021585,5.054240442352406,-0.28377063904684946,0.6342092368027983,-2.048284379990521,-0.24477389377565306,0.5632527980532711,2.4678693134436993,-0.8340388289470194,1.44144211228001,-0.27943346565264393,0.908703568017722,-0.4868324963456232,0.2130012194474081,1.0576676357712032,-0.5123762582137432,0.8865199425291959,1.4732454966740811,-0.9640996518660492,0.8028329622034704,0.39916090276220106,0.1368256902433129,0.2397937461911182,-0.1327093059029056,-0.7031054144908151,3
20,-0.5851258374330698,-1.7862389861735886,-1.7080607557995617,1.10874509683974,-0.445901874338623,-0.8847985798831404,-1.2721886890975556,-0.5574877124876463,0.7339518114576196,0.463900201763666,-1.0532938940652894,0.2697055903674132,-1.100766263890309,-1.1525501914602572,-0.7287873489944043,1.3958465959113409,0.17413105143066968,-0.3059698460111242,-0.40020014176549,-0.47755736371262253,0.16057067416202933,0.054294103229317256,-0.31730011175592476,0.37562101762623673,-0.2535101138687246,3
21,-3.2833364118877664,0.013998133411666721,0.29828953999686136,-1.3290116393519913,0.6916562423014659,0.9115169903083934,-2.2421608490692737,-0.46134575648101545,1.588246897618312,-1.4013336160908205,1.7178467857057982,-0.6941821493601784,0.1006163217075512,-0.0725534294928056,-1.0444869341946663,0.4686986011569114,0.2365660958571775,-0.11314799277979071,0.18790320091384569,-0.6690077262044712,-0.7475668485032507,0.36569903169740653,-0.7311605792342315,0.021164003362554116,-0.457265198533601,3
22,1.6395659948979866,-0.3431622916183546,-1.3954137151952217,-0.653008120174276,0.8586169379538874,0.12887777436515438,-1.5996664933962002,2.3012223854782565,-0.9678337819851021,-0.33115980051815547,-1.8659577015039341,1.1603738751685895,-0.5205458691301104,0.554865074371536,0.8560696212193692,1.48334116608945,-0.8875352989453579,-1.0639351829086536,1.0462749518404957,0.4046103220145204,-1.2517830492816984,0.23568299541328494,0.37449946075646895,-0.3151340194490326,-0.5430670070613147,3
23,-3.409270095316307,-1.6397627875358958,1.8141001184233208,-1.3735730252248473,0.056230333770826146,-0.6051681781952245,2.105285714018291,-1.4961486780285567,1.9731729419093877,0.13938057714741703,-0.8756264990672781,-0.2874690012873651,-0.0981601779696112,-0.638933408802192,-0.4095499838203845,-0.20376601455282617,-0.8020336624062067,-0.42988542882506586,0.0674145170021896,0.4189042491342069,-0.04588354106632854,-0.2675597825432294,-0.2933297730206473,0.08422789546681701,-0.12313724589902195,3
24,-3.336843446778908,0.6992011003078472,-1.939527041903919,-0.6598707855095157,1.5347566504489398,-0.6005822374106605,-0.5396931424346482,0.6344553004515531,0.5109885966820266,-0.43298356368995794,-0.7888370012897993,2.7286213204379,1.069651117472393,0.9074115798414978,0.9413021862481429,0.6468731476817413,0.0008243916676318481,-0.4096327538209676,-0.7458461177121698,-0.28440706681810274,0.1176095444482752,0.07191964812468028,0.49028305188436605,0.009533625283624945,-0.5001366959927367,3
25,2.522558239047886,-1.2711338867161983,1.4145147120712693,1.1850445568635979,1.6625533261602115,0.8792285393339636,-1.5793056669060268,1.5233620778536572,-1.867650126003786,-0.7045964328305104,-1.0967047819183993,2.134451808500378,0.9651564137467185,-0.06866632635126664,-0.7941949609077954,-0.45183061308363054,-0.9163514364795995,-0.17149548661500075,0.7187929664706513,-0.7585676567098123,1.026469918764719,-0.6375032949528706,-0.1963891614189098,0.47455050173359686,-0.010867448705008859,4
26,-3.3650308356175427,-1.7957387325139198,1.7194006779109643,3.076170878054717,-1.9446288129401772,0.7217264629653783,0.45963215015525855,-1.07728382858526,0.7073709187761767,-1.0603219306356917,-0.9000544598295973,0.1436551178291158,-1.3031627370550611,0.47289127711103296,-1.1014500530730362,0.6971139122290334,0.8455192754340123,0.408016412622076,-0.38350433639256004,-0.14925822308895145,-0.2725274906610106,0.027403756249764474,-0.5352521800115595,-0.7583997853541663,0.6042748464978493,3
27,-4.537596373955714,-1.9801732593781731,-0.37483611721713866,-0.30374495744351493,-1.449657780918558,1.8189961323263293,0.7312211045489695,0.16173951726635538,0.015912887834997076,2.2570299213788965,1.3512694549706077,-0.13210520644992632,1.989520384793559,-1.2559411196808399,0.02082252535005408,0.0714315725928225,0.613324291312642,-0.17185079582406687,-0.8948552342629396,0.1190277233686311,0.1988069012787527,0.07761893508819905,0.4648779581850073,0.00911808691535692,-0.5686966972427223,4
28,-0.5754773913182842,-2.6608438930447478,0.7303335898876694,1.5818005640388442,0.3329426878083494,0.9558107079581877,0.17286098301683514,-0.08256742794349703,-2.412310286728263,-0.7713543683178538,0.14400216889471368,0.2673512434228202,0.853662264674569,-0.25347799791665715,-0.9783750819092917,0.7144200763275346,-0.09554887932770155,1.2347935043069396,0.9212014943366904,-1.3697310346567289,-0.069871652496511,-1.0016372312949842,-0.03751335172244041,0.7084252005818626,-0.06340169979627065,3
29,-3.523270897970679,-1.964083206013069,-2.475651699399638,-0.5530168123620147,0.3114859911301213,-1.1846108219168328,0.6294811340416414,-1.385535297678722,-0.2077249250622722,0.7168884241561124,1.6146163181100142,-0.8434049398832201,-0.07992828322734395,-0.363650592623416,0.575472242514211,-0.22219822488549412,0.3270505856878859,-1.253799798006772,-0.6901223242224259,-0.13708483973128008,0.4126580295151509,-0.16332860645554861,-0.3280577214728859,0.14013553221968594,-0.25369044829887033,3
30,-4.423738784033567,1.6041666120318636,-0.04917747464828554,-1.341708505536482,0.4117469337474177,-0.7587522988421865,-7.935351970427146e-06,-1.117184683032591,0.9400869977014965,1.0491239716591605,-1.179477323320947,-1.3368448745417945,0.8103631524585254,-1.0951226770271105,-0.13849706953847102,0.3198967012446028,0.6227167015274463,-1.1945336859999625,0.9310643023005342,-0.2446990073768837,0.5593445854560702,-0.17152816377399477,0.7531864605347821,-0.7028517793941831,0.6043228831472002,3
31,-4.5032397259186165,-1.6560099274271738,-0.08088895710232794,2.7087449188852974,-0.5549097064965806,2.1071510375709432,-0.49497327333347957,-0.4614332172745889,0.36373460697390836,0.3062663232695156,1.7134375452621378,0.5889958627160009,-1.0691386007553245,-0.5282935109725228,-0.5648133897967272,0.2876630223783712,0.13459714044869397,-0.3448676981536494,-0.44132245396272857,-0.26079634066108676,0.3376420387921998,-0.09414819135377159,-0.28043122432143935,0.4162279806926808,-0.16090338773705462,4
32,-4.480731986321597,-1.3666378855781982,1.8165103327392322,-1.0419937246301758,1.3910604402836135,-1.2242130454216915,1.21390025698363,1.045646294690853,-0.7389765939589868,1.3770883167867072,-1.6307614953904759,1.1749515092310625,-1.6728546459763463,0.17695342615030454,1.355228539064907,0.2782781797113714,-0.7156507910896939,0.2893711296449781,1.1634090473230028,0.8261581794633478,0.6070183469424446,-0.12170179257221589,-0.22062537204626737,0.2766800439566757,-0.046170045545373434,3
33,-3.3957756226319553,-2.4446560088387543,-0.4535690370490004,-0.1673960921294344,-0.10470949741036623,2.6327606257105787,0.23853199013516233,1.4337258222565292,1.4634795009221773,-0.6490883780887521,-0.2280079654523077,0.5098932265122583,1.193287082739339,0.030725764352726264,-0.9004484659377082,-0.02092301289707124,0.28648312725210295,-0.4826011168045459,2.38347115441664,0.22237858049114684,0.19104747461161553,-0.14774177426487256,-0.2262924018702875,0.3726343206411111,-0.18663082773172693,3
34,-3.426455041628156,0.06855588525286346,-2.0424055777837817,-1.5402564788807147,-0.6316452146241316,0.3014859870804551,1.8297805892223726,-0.18564099288544952,-1.910917823067938,-0.4568761355281622,-0.22299976916087277,-0.4418766819947139,-0.29144693411168865,0.5223075405978791,-0.21180083904689148,1.980440995058877,-1.0455171774291436,1.2087285872079263,0.3145542628111311,-0.25755083058144607,-0.37857827119688936,-0.18626094934496681,0.6847683914485938,-0.010896668934024965,-0.44526727179607956,3
35,-3.318005865270514,1.2046127657028545,0.10545714723710473,-0.10898682015840762,-0.39239598830944394,0.12994011558291804,1.6788872106766033,1.081319153281474,-0.07376350521876858,-0.5818273606902488,-0.9283867011103558,-0.908711670342666,1.802432470038393,-1.097754504175858,0.18636909919227157,-0.7927613602254576,0.22100084941217993,-0.030270948981240605,-0.7565144969351912,0.2675333971141326,-0.5487745854138057,-0.9609081563625942,0.636224127475743,-0.02043426093581921,-0.44021327217789324,3
36,-4.3532583064900905,3.213086573652143,-1.3142965825747075,2.5525975281665376,-1.11743842094753,-0.31933819160959626,-0.5201734270557619,0.3309704869323773,-0.478944313521622,1.6547578898447621,-0.7298894418194972,1.4358993983643513,0.23094090411529675,-0.08035777199618464,-0.37078135909532955,0.16606260858049418,0.08591500464190555,0.9306490045300808,-0.8788868851295163,0.4186638911051782,0.10217029802801376,-0.2534444738853099,-0.3291859054619239,0.39166524571522704,0.05279209016465963,3
37,-3.3884929962065504,-0.51228962685767,-0.8422150025100062,-1.374860843967387,0.12073525716478674,0.44874198528293796,0.8359294690533263,-0.6818373511776145,0.5608960290006854,-0.7038862432427736,-0.3064459795601072,0.5243889930156149,-1.3714987573761916,0.7468950732892523,-0.4461289285375809,0.3520665533035072,0.42233299791279977,-1.10583511975331,-0.47402695735597056,-0.414431336122662,-0.5462136907431044,0.5235652859325051,0.35774770845176423,-0.2557108737957395,-0.4725562926842366,3
38,-3.0699302344705117,6.670533224739184,-0.08793294416092988,0.5034879387475978,-0.26468403573617205,-1.2329615898139248,-1.1704047840390397,2.1704407133577126,1.163563254273619,-1.8574396486177513,-0.15996306305695474,-0.37361349751877976,0.9325295031793303,-1.2632144476507314,0.3966904248988026,0.7910985187027032,0.5527938840112312,-0.02443177074175412,0.34654599538546654,-0.735985392038277,0.9656385878921447,0.29742155407621473,0.6352904085358989,-0.23370997221426956,0.45667494878118964,3
39,-4.603973102691355,-2.810970682737988,-1.2666956595056902,0.3486944929622711,-0.24643149284971064,1.1175811381596568,-0.03266324427306413,-0.09328152330139908,-0.9728378031010015,0.33000912680383876,1.4096887672027327,-1.3646539926202044,-0.27838796880954747,-1.102572894801875,-1.0011107751724384,-0.007170662024624349,-0.44008572184674766,-0.5312813232605552,0.0992364899261175,0.8101930937604369,-0.14284902819912307,-0.24003518981554653,-0.11948117192201524,0.5239942865377162,-0.007949673036944918,3
40,-3.4122911446063804,-2.6736746485839,-0.5799410548184363,-0.7024128807715327,-1.1876714810456603,-1.7367061352436568,-1.71719277796729,1.5769119053573837,-0.3607622095289796,-0.03347816324976848,0.046402884020829906,-0.9576612082294378,0.692410334456965,-0.12963548486972662,-0.8780204785489224,1.4079466060707448,1.229200133892559,0.2650396841815151,0.00040757340174739994,-0.46607481395025113,-0.1175327857099641,0.24284779376708643,0.617414949490442,-0.35929894275777585,0.3328433233273502,3
41,-3.1857635155055184,3.4806948180215973,2.9496772549485963,-0.6452673705654403,-0.660487642282314,-3.1311154600358453,1.043345812717997,-0.7084561459513774,0.19093038151913003,-0.1913999832207974,-0.6560771889348732,1.1526122641588417,-1.1174299261636738,0.7718385652047751,0.44358628972992475,0.07460354544593037,0.262792307458348,-1.100744086104877,0.2548176194127306,0.30048176740189037,-0.2600629860205514,1.026487280051379,0.5143059526355248,-0.5760253367103575,0.7218576168062993,3
42,-3.4076958475595607,-1.5482215763521447,-0.4503548613780908,0.38976059561198156,0.0819147907491236,-1.859418863788081,-0.8929080303308381,0.7668385114080132,0.34697485763893093,-1.4849705093002923,-0.5996233499772393,0.823902112530299,-0.7932898882317085,0.04528371580553851,0.03770014706309481,0.052096616114047485,-0.3491635848440769,0.7225641861371062,0.01317496117735076,-0.6523953723363471,-0.1485195079999901,-0.1746685255085712,0.5825714253705512,0.04022424162995056,-0.4231619561206479,3
43,-0.6284183453744844,-1.704942369619518,-1.6648910919075512,-1.729574466357058,1.1096438098282708,0.9908133958132824,2.064865854954019,-0.38614730050078877,-0.3331864458606223,0.37131111099196346,-1.6614062242613057,0.642771594136498,-1.6624794774370992,-0.34122648811121736,-0.4727193131658071,-0.6487957410082634,0.9128482913775586,0.06677941741708283,0.08342853452167985,-0.2619412049515532,0.15318230530158153,0.07117393399412367,0.5070474406768101,-0.09209296269693747,-0.47810790863069647,3
44,-3.345461925035415,-1.632520258985908,1.1689999158683941,0.11228585955298039,-1.0193137545377466,-0.207677047221504,-0.3273536992960687,-0.3799282035644545,0.5146161346295948,2.3648638368666153,1.5440411166214332,1.3341895067517375,-0.5410224364493526,1.259873417111916,-1.269677484000307,-0.47389801511898905,0.359974358184994,-1.2866155006698279,0.6141021750755222,0.23910557004391986,0.38719276614298226,0.08504906536365807,0.5715700788883356,-0.17832377772760122,-0.42746779263960916,4
45,-4.3853754215083764,2.4015880515191617,-1.198996151401661,-0.9269930303924342,-0.27364295826364965,-1.2509896571081878,-0.01677761508004108,1.5321447690874004,-0.9366094768886687,1.811032550120546,-1.042863182571571,-0.4686178521240126,-1.4395842147403897,-0.3120008866236868,-1.446707791879973,-0.25081186977618397,-0.2106467638028092,-0.3562134921488509,-0.22150893028366825,-0.05035216006620219,0.2916780139537822,0.05636112511919512,0.6158562413566572,0.11999794598032403,-0.3547109672409216,3
46,1.4585352896543144,-1.9619917309246664,-3.036115159526198,-0.8146131049824664,-0.0948812094202335,-0.8256152126365764,-1.303225634404073,-0.01403395703024039,-0.052213472540663795,-1.234180246253013,-0.011027930155787923,1.0626621439396886,1.0205179085538274,-0.8460642245057236,1.5446438207876483,0.9732453506420259,-0.7693429276551941,0.29339300329255497,0.8265921072566711,0.8940658043361601,-0.11782387680655541,-0.19870487346457624,-0.17155129243349457,0.4284488489330131,-0.07104097648493199,3
47,1.8384110413060635,5.431489939728607,-0.364343977427601,-0.9572270244301545,-0.6644100061993866,1.0611659866794299,-0.1759766675207517,1.5478407201361892,1.0942125415627495,-0.35262900939831104,0.7521483036774267,0.4482071887523506,-0.5816785221757912,-0.9489966293704964,-1.0694128981116362,-0.6616115867516891,0.11865299897158646,-0.174494667860997,0.3992378813422217,-0.41525345901365074,0.6012409642675365,0.6319190352965093,0.5104805919631231,0.25469541898754383,-0.14277477818027562,4
48,-3.1910219791339545,2.851294351848401,0.2462787872504532,-0.24768170605467385,1.2600554812518574,0.7346528248832425,-1.5506859858043092,-0.6938580892157333,0.1429405491274116,-0.032063611781416264,0.7930922050994292,0.008108563660070674,-0.2662741689694995,0.7103965376210034,-0.04826371655729499,-1.0688656302212685,-0.1896814398158989,-0.29401965186339063,-0.27983331152152546,0.23442172276397394,1.182030754764447,-0.33045226168425057,-0.13078375592067826,0.6129173311792229,-0.005758362750957894,3
49,-3.471181133412071,-1.699416963727143,-2.8746959720160783,-0.7730505158430887,0.4005301519487187,-1.5732437889619653,-0.7462462007617156,-0.8720545023061568,-1.0863727578965818,1.677979369430245,-1.9863382140841486,0.9655745267058865,-0.1381426017039879,1.8400574318405778,-0.19461923903872227,-0.9615396790996537,-0.42560801952517846,0.4836740953289664,0.15798646025863178,-0.6241768638038347,0.231237726517891,0.06007489650928821,0.700673812682659,-0.6316651149332982,0.5765116848621428,3
50,-3.363793458199686,-2.522929134467393,2.7236351394790796,0.16857577774688826,-0.6343854175440269,-0.35469454106872755,-0.9274513472689788,-1.2698374937173775,0.20480679883611175,-0.6263600231350136,-0.33512419837414875,0.3187397576827938,0.4872278266925205,0.47572882216961226,0.04218342126024894,-0.8524419868052285,-1.200226572525379,-0.8548368425263883,-0.5215625850482715,-0.3426312642294345,-0.1344601709126964,-0.2749915630951278,-0.2242151930500151,0.41123090269393653,0.05248484379692229,3
51,-4.448080102419071,2.4262954890675945,-1.508753663057208,0.9210338546818753,1.3984729324238958,-1.5731580788163948,0.6744227194512047,0.13795160654551308,-0.46644822161355776,0.42525371059719774,0.11439750027484352,0.6155355131163001,0.7154372338921631,-1.0587151791843972,0.6777054467016244,-0.2132415754941171,0.04283606299701814,-0.331921062204376,-0.39809178235604914,-0.22476118915251644,0.5740518921444238,-0.005769202938142816,0.5758568388063517,-0.037015162283591044,-0.10539811463014837,3
52,-3.2636713888167144,-1.0908685304984351,3.0110880833489784,2.572504181716466,0.7884340449849017,1.904641275428084,-1.3520336874932066,-1.5477190572739035,-1.2822589684686598,-0.5675978693240346,0.231569318410356,-0.913100898221434,1.331291097344934,1.2631974712271739,-0.9865064376547862,-0.4173182264609807,0.6090443893170646,0.013044740455098347,-0.4678670121440553,-0.060431902893376216,-1.0759004953601194,-2.3775140345272465,0.28441131382401985,-1.6872551026651166,-0.7133401537759013,3
53,-3.384542946180668,-2.633710080723848,0.6931272862362237,3.0267155774074115,0.2192475020761812,1.0401861613200947,0.3887008832753753,1.1471208608472339,-1.5520141695319725,0.32893027359839855,-0.5674956979987245,0.6951327045850945,-0.336951535226566,1.1876255220342467,0.40217428348405254,-1.0953620820819068,0.3907564394543124,-0.44259890298870147,0.18719620658631583,-0.4841841943375932,0.08795137585774424,-0.20236969882872183,0.5363661198198615,-0.04462186208108619,-0.5260870771776276,3
54,1.5275507306054619,-2.053989797962611,0.17478871297753065,-1.1346655992306445,-1.013151764519519,0.01780377342420196,0.7113038746114241,0.7269782991447918,1.363805092296492,1.6791505968514648,1.7976251665122258,-0.3173092301322712,-0.33378278194836114,-1.7878335288475944,0.7614926196114276,-1.5070628303666438,0.3964883283288609,-1.2097748489194913,-0.22353780950940938,-0.4439299118094944,-0.16734662638156486,0.10241237713760791,-0.6081026833338218,0.011304444732243018,-0.22319952336714696,4
55,1.619449539897191,0.2494450737064983,-1.3584790622458738,-0.7224183149376855,-1.1573081505612215,0.4691023608819542,-1.1385192210827493,-0.2772360024646549,0.3883121868235601,-1.2773814338270177,-0.6291361923106384,1.7333531737394363,0.23064299485447481,0.35452870205282533,-0.7221509640777888,0.22056790342575913,0.5233508504862824,-1.1471849165088743,-0.32233659966899725,-0.26117120186981957,-0.25195669515086866,0.38656133457011155,0.29680034064268573,-0.24918052948982458,-0.5607793702252526,3
56,-3.1430660645158275,6.292218874206678,-1.3663262618941814,-0.8623504121065874,-1.7509826541148414,0.9289378011095594,-1.7700565196673197,-1.3764333086750982,-0.2829191127357239,-0.9483536168686668,1.145732443919044,0.011401680660824639,1.006876283888033,0.3245526268180573,0.6349063799247854,-1.5778680507995357,-0.40268146264280047,0.6362715824503866,0.07353347962351374,-0.3380207928100074,0.5961307488861746,-0.011884073996102867,0.5784130365578819,-0.43852077846882864,0.26186572649188267,3
